tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
26-09-2026,BMKG,BMKG,19:00,2026-09-26 22:00:00,28.0,74.0,0.0,2.8,180.0,0.9905,Cerah,Cerah
26-09-2026,BMKG,BMKG,20:00,2026-09-26 22:00:00,28.0,74.0,0.0,2.8,120.0,0.9905,Cerah,Cerah
26-09-2026,BMKG,BMKG,21:00,2026-09-26 22:00:00,28.0,74.0,0.0,2.8,60.0,1.3507,Cerah,Cerah
26-09-2026,BMKG,BMKG,22:00,2026-09-26 22:00:00,28.0,74.0,0.0,2.8,0.0,1.8009,Cerah,Cerah
26-09-2026,BMKG,BMKG,23:00,2026-09-26 22:00:00,28.0,74.0,0.0,2.8,60.0,1.3507,Cerah,Cerah
26-09-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-09-26 00:00:00,25.7,88.0,0.0,7.8,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-09-26 01:00:00,25.6,88.0,0.0,7.9,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-09-26 02:00:00,25.4,87.0,0.0,8.2,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-09-26 03:00:00,25.2,87.0,0.0,8.4,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-09-26 04:00:00,25.3,85.0,0.0,8.4,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-09-26 05:00:00,25.6,83.0,0.0,8.4,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-09-26 06:00:00,26.2,79.0,0.0,8.1,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-09-26 07:00:00,27.1,75.0,0.0,8.0,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-09-26 08:00:00,28.4,69.0,0.0,8.2,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-09-26 09:00:00,30.1,61.0,0.0,8.8,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-09-26 10:00:00,31.4,56.0,0.0,10.0,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-09-26 11:00:00,32.4,53.0,0.0,12.0,0.0,1.1586,Cerah,wmo:0
26-09-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-09-26 12:00:00,33.0,53.0,0.0,14.4,0.0,1.1586,Cerah,wmo:0
