location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-09-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",24-09-2026,BMKG,BMKG,07:00,2026-09-24 10:00:00,29.0,37.0,0.0,4.0,180.0,0.9218,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",24-09-2026,BMKG,BMKG,08:00,2026-09-24 10:00:00,29.0,37.0,0.0,4.0,120.0,0.9218,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",24-09-2026,BMKG,BMKG,09:00,2026-09-24 10:00:00,29.0,37.0,0.0,4.0,60.0,1.257,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",24-09-2026,BMKG,BMKG,10:00,2026-09-24 10:00:00,29.0,37.0,0.0,4.0,0.0,1.676,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",24-09-2026,BMKG,BMKG,11:00,2026-09-24 10:00:00,29.0,37.0,0.0,4.0,60.0,1.257,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",24-09-2026,BMKG,BMKG,12:00,2026-09-24 13:00:00,29.0,47.0,0.0,9.4,60.0,1.257,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",24-09-2026,BMKG,BMKG,13:00,2026-09-24 13:00:00,29.0,47.0,0.0,9.4,0.0,1.676,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",24-09-2026,BMKG,BMKG,14:00,2026-09-24 13:00:00,29.0,47.0,0.0,9.4,60.0,1.257,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",24-09-2026,BMKG,BMKG,15:00,2026-09-24 16:00:00,26.0,52.0,0.0,1.4,60.0,1.257,Cerah,Cerah
dago,"Dago, Bandung",2026-09-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",24-09-2026,BMKG,BMKG,16:00,2026-09-24 16:00:00,26.0,52.0,0.0,1.4,0.0,1.676,Cerah,Cerah
