location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,05:00,2026-08-15 08:00:00,24.0,66.0,0.0,4.8,180.0,0.9165,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,06:00,2026-08-15 08:00:00,24.0,66.0,0.0,4.8,120.0,0.9165,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,07:00,2026-08-15 08:00:00,24.0,66.0,0.0,4.8,60.0,1.2498,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,08:00,2026-08-15 08:00:00,24.0,66.0,0.0,4.8,0.0,1.6664,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,09:00,2026-08-15 08:00:00,24.0,66.0,0.0,4.8,60.0,1.2498,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,10:00,2026-08-15 11:00:00,28.0,48.0,0.0,8.0,60.0,1.2498,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,11:00,2026-08-15 11:00:00,28.0,48.0,0.0,8.0,0.0,1.6664,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,12:00,2026-08-15 11:00:00,28.0,48.0,0.0,8.0,60.0,1.2498,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,13:00,2026-08-15 14:00:00,28.0,48.0,0.0,6.7,60.0,1.2498,Berawan,Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,14:00,2026-08-15 14:00:00,28.0,48.0,0.0,6.7,0.0,1.6664,Berawan,Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,15:00,2026-08-15 14:00:00,28.0,48.0,0.0,6.7,60.0,1.2498,Berawan,Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,16:00,2026-08-15 17:00:00,24.0,68.0,0.0,3.2,60.0,1.2498,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,17:00,2026-08-15 17:00:00,24.0,68.0,0.0,3.2,0.0,1.6664,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,18:00,2026-08-15 17:00:00,24.0,68.0,0.0,3.2,60.0,1.2498,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,19:00,2026-08-15 20:00:00,21.0,84.0,0.0,3.2,60.0,1.2498,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,20:00,2026-08-15 20:00:00,21.0,84.0,0.0,3.2,0.0,1.6664,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,21:00,2026-08-15 20:00:00,21.0,84.0,0.0,3.2,60.0,1.2498,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,22:00,2026-08-15 23:00:00,20.0,89.0,0.0,0.5,60.0,1.2498,Berawan,Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,BMKG,BMKG,23:00,2026-08-15 23:00:00,20.0,89.0,0.0,0.5,0.0,1.6664,Berawan,Berawan
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-08-15 00:00:00,21.2,94.0,0.0,1.8,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-08-15 01:00:00,21.2,94.0,0.0,1.1,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-08-15 02:00:00,21.1,94.0,0.0,0.8,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-08-15 03:00:00,21.0,95.0,0.0,1.9,0.0,1.1291,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-08-15 04:00:00,21.0,95.0,0.0,2.1,0.0,1.1291,Cerah Berawan,wmo:2
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-08-15 05:00:00,21.0,95.0,0.0,0.4,0.0,1.1291,Cerah Berawan,wmo:2
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-08-15 06:00:00,21.1,94.0,0.0,2.0,0.0,1.1291,Cerah Berawan,wmo:2
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-08-15 07:00:00,21.5,91.0,0.0,3.4,0.0,1.1291,Cerah Berawan,wmo:2
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-08-15 08:00:00,22.4,86.0,0.0,2.9,0.0,1.1291,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-08-15 09:00:00,23.5,78.0,0.0,4.4,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-08-15 10:00:00,24.6,72.0,0.0,7.2,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-08-15 11:00:00,25.6,67.0,0.0,9.3,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-08-15 12:00:00,26.5,62.0,0.0,11.0,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-08-15 13:00:00,27.0,60.0,0.0,12.7,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-08-15 14:00:00,27.1,60.0,0.0,14.4,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-08-15 15:00:00,26.8,62.0,0.0,15.8,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-08-15 16:00:00,26.3,66.0,0.0,16.2,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-08-15 17:00:00,25.5,71.0,0.0,14.4,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-08-15 18:00:00,24.4,78.0,0.0,11.2,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-08-15 19:00:00,23.5,84.0,0.0,8.0,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,20:00,2026-08-15 20:00:00,22.8,88.0,0.0,4.9,0.0,1.1291,Cerah,wmo:0
dago,"Dago, Bandung",2026-08-15,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",15-08-2026,CMA,Open-Meteo / CMA GRAPES,21:00,2026-08-15 21:00:00,22.3,92.0,0.0,3.1,0.0,1.1291,Cerah,wmo:0
