tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
20-06-2026,BMKG,BMKG,18:00,2026-06-20 21:00:00,23.0,93.0,0.0,2.8,180.0,0.9679,Cerah,Cerah
20-06-2026,BMKG,BMKG,19:00,2026-06-20 21:00:00,23.0,93.0,0.0,2.8,120.0,0.9679,Cerah,Cerah
20-06-2026,BMKG,BMKG,20:00,2026-06-20 21:00:00,23.0,93.0,0.0,2.8,60.0,1.3199,Cerah,Cerah
20-06-2026,BMKG,BMKG,21:00,2026-06-20 21:00:00,23.0,93.0,0.0,2.8,0.0,1.7599,Cerah,Cerah
20-06-2026,BMKG,BMKG,22:00,2026-06-20 21:00:00,23.0,93.0,0.0,2.8,60.0,1.3199,Cerah,Cerah
20-06-2026,BMKG,BMKG,23:00,2026-06-20 21:00:00,23.0,93.0,0.0,2.8,120.0,0.9679,Cerah,Cerah
20-06-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-06-20 00:00:00,21.3,88.0,0.0,4.2,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-06-20 01:00:00,21.1,85.0,0.0,5.2,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-06-20 02:00:00,20.9,84.0,0.0,5.2,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-06-20 03:00:00,20.8,83.0,0.0,5.4,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-06-20 04:00:00,20.8,81.0,0.0,5.2,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-06-20 05:00:00,21.3,77.0,0.0,5.4,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-06-20 06:00:00,21.9,73.0,0.0,5.7,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-06-20 07:00:00,22.8,68.0,0.0,5.0,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-06-20 08:00:00,23.9,63.0,0.0,3.7,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-06-20 09:00:00,25.1,59.0,0.0,5.7,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-06-20 10:00:00,26.1,56.0,0.0,7.9,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-06-20 11:00:00,26.6,56.0,0.0,8.0,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-06-20 12:00:00,26.9,58.0,0.0,7.9,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-06-20 13:00:00,27.0,60.0,0.0,8.3,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-06-20 14:00:00,27.0,60.0,0.0,9.8,0.0,1.153,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-06-20 15:00:00,26.9,61.0,0.0,11.5,0.0,1.153,Cerah Berawan,wmo:1
20-06-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-06-20 16:00:00,26.5,64.0,0.0,12.6,0.0,1.153,Cerah Berawan,wmo:1
20-06-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-06-20 17:00:00,25.5,74.0,0.0,12.1,0.0,1.153,Cerah Berawan,wmo:1
20-06-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-06-20 18:00:00,24.1,88.0,0.0,10.8,0.0,1.153,Cerah Berawan,wmo:1
20-06-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-06-20 19:00:00,23.1,97.0,0.0,9.4,0.0,1.153,Berawan,wmo:45
20-06-2026,CMA,Open-Meteo / CMA GRAPES,20:00,2026-06-20 20:00:00,22.8,99.0,0.0,7.3,0.0,1.153,Berawan,wmo:45
20-06-2026,CMA,Open-Meteo / CMA GRAPES,21:00,2026-06-20 21:00:00,22.8,97.0,0.0,4.9,0.0,1.153,Berawan,wmo:45
20-06-2026,CMA,Open-Meteo / CMA GRAPES,22:00,2026-06-20 22:00:00,22.7,94.0,0.0,3.8,0.0,1.153,Cerah Berawan,wmo:1
20-06-2026,CMA,Open-Meteo / CMA GRAPES,23:00,2026-06-20 23:00:00,22.2,91.0,0.0,4.6,0.0,1.153,Cerah Berawan,wmo:1
20-06-2026,ECMWF,Open-Meteo / ECMWF,00:00,2026-06-20 00:00:00,20.7,98.0,0.0,5.3,0.0,1.7208,Cerah Berawan,wmo:2
20-06-2026,ECMWF,Open-Meteo / ECMWF,01:00,2026-06-20 01:00:00,20.1,99.0,0.0,4.9,0.0,1.7208,Cerah Berawan,wmo:2
20-06-2026,ECMWF,Open-Meteo / ECMWF,02:00,2026-06-20 02:00:00,19.7,99.0,0.0,4.4,0.0,1.7208,Cerah Berawan,wmo:2
20-06-2026,ECMWF,Open-Meteo / ECMWF,03:00,2026-06-20 03:00:00,19.3,99.0,0.0,3.4,0.0,1.7208,Berawan,wmo:3
20-06-2026,ECMWF,Open-Meteo / ECMWF,04:00,2026-06-20 04:00:00,19.1,99.0,0.0,2.9,0.0,1.7208,Berawan,wmo:3
20-06-2026,ECMWF,Open-Meteo / ECMWF,05:00,2026-06-20 05:00:00,19.2,100,0.0,2.7,0.0,1.7208,Berawan,wmo:3
20-06-2026,ECMWF,Open-Meteo / ECMWF,06:00,2026-06-20 06:00:00,19.4,100,0.0,3.4,0.0,1.7208,Berawan,wmo:3
20-06-2026,ECMWF,Open-Meteo / ECMWF,07:00,2026-06-20 07:00:00,20.2,98.0,0.0,3.4,0.0,1.7208,Berawan,wmo:3
20-06-2026,ECMWF,Open-Meteo / ECMWF,08:00,2026-06-20 08:00:00,22.0,89.0,0.0,3.0,0.0,1.7208,Cerah Berawan,wmo:2
20-06-2026,ECMWF,Open-Meteo / ECMWF,09:00,2026-06-20 09:00:00,24.3,76.0,0.0,2.3,0.0,1.7208,Cerah Berawan,wmo:1
20-06-2026,ECMWF,Open-Meteo / ECMWF,10:00,2026-06-20 10:00:00,26.3,65.0,0.0,1.8,0.0,1.7208,Cerah,wmo:0
20-06-2026,ECMWF,Open-Meteo / ECMWF,11:00,2026-06-20 11:00:00,27.9,56.0,0.0,2.5,0.0,1.7208,Cerah,wmo:0
20-06-2026,ECMWF,Open-Meteo / ECMWF,12:00,2026-06-20 12:00:00,29.1,49.0,0.0,3.3,0.0,1.7208,Cerah,wmo:0
20-06-2026,ECMWF,Open-Meteo / ECMWF,13:00,2026-06-20 13:00:00,29.9,44.0,0.0,4.0,0.0,1.7208,Cerah,wmo:0
20-06-2026,ECMWF,Open-Meteo / ECMWF,14:00,2026-06-20 14:00:00,29.9,43.0,0.0,4.0,0.0,1.7208,Cerah,wmo:0
20-06-2026,ECMWF,Open-Meteo / ECMWF,15:00,2026-06-20 15:00:00,29.4,45.0,0.0,4.0,0.0,1.7208,Cerah Berawan,wmo:1
20-06-2026,ECMWF,Open-Meteo / ECMWF,16:00,2026-06-20 16:00:00,28.5,50.0,0.0,3.8,0.0,1.7208,Cerah Berawan,wmo:1
20-06-2026,ECMWF,Open-Meteo / ECMWF,17:00,2026-06-20 17:00:00,27.1,58.0,0.1,3.4,0.0,1.7208,Hujan Ringan,wmo:51
20-06-2026,ECMWF,Open-Meteo / ECMWF,18:00,2026-06-20 18:00:00,25.3,69.0,0.1,2.7,0.0,1.7208,Hujan Ringan,wmo:51
20-06-2026,ECMWF,Open-Meteo / ECMWF,19:00,2026-06-20 19:00:00,23.8,78.0,0.1,2.3,0.0,1.7208,Hujan Ringan,wmo:51
20-06-2026,ECMWF,Open-Meteo / ECMWF,20:00,2026-06-20 20:00:00,22.9,83.0,0.0,2.9,0.0,1.7208,Cerah Berawan,wmo:1
20-06-2026,ECMWF,Open-Meteo / ECMWF,21:00,2026-06-20 21:00:00,22.4,87.0,0.0,3.8,0.0,1.7208,Cerah,wmo:0
20-06-2026,ECMWF,Open-Meteo / ECMWF,22:00,2026-06-20 22:00:00,21.8,90.0,0.0,4.7,0.0,1.7208,Cerah,wmo:0
20-06-2026,ECMWF,Open-Meteo / ECMWF,23:00,2026-06-20 23:00:00,21.1,93.0,0.0,4.8,0.0,1.7208,Cerah Berawan,wmo:1
20-06-2026,GFS,Open-Meteo / NOAA GFS,00:00,2026-06-20 00:00:00,21.0,94.0,0.0,3.9,0.0,1.3801,Cerah Berawan,wmo:2
20-06-2026,GFS,Open-Meteo / NOAA GFS,01:00,2026-06-20 01:00:00,20.0,96.0,0.0,3.1,0.0,1.3801,Cerah Berawan,wmo:2
20-06-2026,GFS,Open-Meteo / NOAA GFS,02:00,2026-06-20 02:00:00,19.8,95.0,0.0,3.3,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,03:00,2026-06-20 03:00:00,19.4,96.0,0.0,3.7,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,04:00,2026-06-20 04:00:00,19.2,95.0,0.0,4.0,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,05:00,2026-06-20 05:00:00,19.0,94.0,0.0,3.6,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,06:00,2026-06-20 06:00:00,18.7,94.0,0.0,4.5,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,07:00,2026-06-20 07:00:00,20.5,88.0,0.0,3.8,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,08:00,2026-06-20 08:00:00,23.3,75.0,0.0,3.9,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,09:00,2026-06-20 09:00:00,25.8,64.0,0.0,3.9,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,10:00,2026-06-20 10:00:00,27.9,55.0,0.0,3.6,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,11:00,2026-06-20 11:00:00,29.3,47.0,0.0,4.8,0.0,1.3801,Cerah Berawan,wmo:1
20-06-2026,GFS,Open-Meteo / NOAA GFS,12:00,2026-06-20 12:00:00,30.2,42.0,0.0,5.5,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,13:00,2026-06-20 13:00:00,30.5,40.0,0.0,6.4,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,14:00,2026-06-20 14:00:00,30.4,40.0,0.0,7.6,0.0,1.3801,Cerah,wmo:0
20-06-2026,GFS,Open-Meteo / NOAA GFS,15:00,2026-06-20 15:00:00,29.9,44.0,0.0,8.9,0.0,1.3801,Cerah Berawan,wmo:2
20-06-2026,GFS,Open-Meteo / NOAA GFS,16:00,2026-06-20 16:00:00,27.6,60.0,0.0,7.9,0.0,1.3801,Berawan,wmo:3
20-06-2026,GFS,Open-Meteo / NOAA GFS,17:00,2026-06-20 17:00:00,25.2,75.0,0.3,5.9,0.0,1.3801,Hujan Ringan,wmo:51
20-06-2026,GFS,Open-Meteo / NOAA GFS,18:00,2026-06-20 18:00:00,23.0,84.0,0.4,6.3,0.0,1.3801,Hujan Ringan,wmo:51
20-06-2026,GFS,Open-Meteo / NOAA GFS,19:00,2026-06-20 19:00:00,22.5,89.0,0.3,6.9,0.0,1.3801,Hujan Ringan,wmo:51
20-06-2026,GFS,Open-Meteo / NOAA GFS,20:00,2026-06-20 20:00:00,22.4,91.0,0.2,6.2,0.0,1.3801,Hujan Ringan,wmo:51
20-06-2026,GFS,Open-Meteo / NOAA GFS,21:00,2026-06-20 21:00:00,21.5,95.0,0.1,6.1,0.0,1.3801,Hujan Ringan,wmo:51
20-06-2026,GFS,Open-Meteo / NOAA GFS,22:00,2026-06-20 22:00:00,21.3,96.0,0.1,5.6,0.0,1.3801,Hujan Ringan,wmo:51
20-06-2026,GFS,Open-Meteo / NOAA GFS,23:00,2026-06-20 23:00:00,21.1,96.0,0.0,5.2,0.0,1.3801,Berawan,wmo:3
20-06-2026,ICON,Open-Meteo / DWD ICON,00:00,2026-06-20 00:00:00,20.4,91.0,0.0,5.0,0.0,1.4589,Cerah,wmo:0
20-06-2026,ICON,Open-Meteo / DWD ICON,01:00,2026-06-20 01:00:00,19.4,93.0,0.0,4.4,0.0,1.4589,Cerah Berawan,wmo:1
20-06-2026,ICON,Open-Meteo / DWD ICON,02:00,2026-06-20 02:00:00,18.9,93.0,0.0,4.1,0.0,1.4589,Cerah Berawan,wmo:1
20-06-2026,ICON,Open-Meteo / DWD ICON,03:00,2026-06-20 03:00:00,18.7,93.0,0.0,3.3,0.0,1.4589,Cerah Berawan,wmo:1
