tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
25-06-2026,BMKG,BMKG,12:00,2026-06-25 15:00:00,31.0,53.0,0.0,10.5,180.0,0.9645,Berawan,Berawan
25-06-2026,BMKG,BMKG,13:00,2026-06-25 15:00:00,31.0,53.0,0.0,10.5,120.0,0.9645,Berawan,Berawan
25-06-2026,BMKG,BMKG,14:00,2026-06-25 15:00:00,31.0,53.0,0.0,10.5,60.0,1.3152,Berawan,Berawan
25-06-2026,BMKG,BMKG,15:00,2026-06-25 15:00:00,31.0,53.0,0.0,10.5,0.0,1.7536,Berawan,Berawan
25-06-2026,BMKG,BMKG,16:00,2026-06-25 15:00:00,31.0,53.0,0.0,10.5,60.0,1.3152,Berawan,Berawan
25-06-2026,BMKG,BMKG,17:00,2026-06-25 18:00:00,28.0,74.0,0.0,2.4,60.0,1.3152,Cerah,Cerah
25-06-2026,BMKG,BMKG,18:00,2026-06-25 18:00:00,28.0,74.0,0.0,2.4,0.0,1.7536,Cerah,Cerah
25-06-2026,BMKG,BMKG,19:00,2026-06-25 18:00:00,28.0,74.0,0.0,2.4,60.0,1.3152,Cerah,Cerah
25-06-2026,BMKG,BMKG,20:00,2026-06-25 21:00:00,26.0,80.0,0.0,1.9,60.0,1.3152,Cerah,Cerah
25-06-2026,BMKG,BMKG,21:00,2026-06-25 21:00:00,26.0,80.0,0.0,1.9,0.0,1.7536,Cerah,Cerah
25-06-2026,BMKG,BMKG,22:00,2026-06-25 21:00:00,26.0,80.0,0.0,1.9,60.0,1.3152,Cerah,Cerah
25-06-2026,BMKG,BMKG,23:00,2026-06-25 21:00:00,26.0,80.0,0.0,1.9,120.0,0.9645,Cerah,Cerah
25-06-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-06-25 00:00:00,25.6,88.0,0.0,8.1,0.0,1.1544,Cerah,wmo:0
25-06-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-06-25 01:00:00,25.5,88.0,0.0,7.4,0.0,1.1544,Cerah,wmo:0
25-06-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-06-25 02:00:00,25.4,88.0,0.0,7.3,0.0,1.1544,Cerah,wmo:0
25-06-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-06-25 03:00:00,25.2,89.0,0.0,6.9,0.0,1.1544,Cerah,wmo:0
25-06-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-06-25 04:00:00,25.3,88.0,0.0,6.9,0.0,1.1544,Cerah,wmo:0
25-06-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-06-25 05:00:00,25.7,86.0,0.0,6.6,0.0,1.1544,Cerah,wmo:0
25-06-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-06-25 06:00:00,26.3,84.0,0.0,6.6,0.0,1.1544,Cerah,wmo:0
25-06-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-06-25 07:00:00,27.0,81.0,0.0,6.5,0.0,1.1544,Cerah,wmo:0
25-06-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-06-25 08:00:00,27.9,76.0,0.0,6.2,0.0,1.1544,Cerah,wmo:0
