tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
01-07-2026,BMKG,BMKG,00:00,2026-07-01 01:00:00,20.0,85.0,0.0,0.8,60.0,1.3138,Cerah,Cerah
01-07-2026,BMKG,BMKG,01:00,2026-07-01 01:00:00,20.0,85.0,0.0,0.8,0.0,1.7517,Cerah,Cerah
01-07-2026,BMKG,BMKG,02:00,2026-07-01 01:00:00,20.0,85.0,0.0,0.8,60.0,1.3138,Cerah,Cerah
01-07-2026,BMKG,BMKG,03:00,2026-07-01 04:00:00,20.0,85.0,0.0,0.7,60.0,1.3138,Cerah,Cerah
01-07-2026,BMKG,BMKG,04:00,2026-07-01 04:00:00,20.0,85.0,0.0,0.7,0.0,1.7517,Cerah,Cerah
01-07-2026,BMKG,BMKG,05:00,2026-07-01 04:00:00,20.0,85.0,0.0,0.7,60.0,1.3138,Cerah,Cerah
01-07-2026,BMKG,BMKG,06:00,2026-07-01 07:00:00,24.0,69.0,0.0,3.2,60.0,1.3138,Cerah,Cerah
01-07-2026,BMKG,BMKG,07:00,2026-07-01 07:00:00,24.0,69.0,0.0,3.2,0.0,1.7517,Cerah,Cerah
01-07-2026,BMKG,BMKG,08:00,2026-07-01 07:00:00,24.0,69.0,0.0,3.2,60.0,1.3138,Cerah,Cerah
01-07-2026,BMKG,BMKG,09:00,2026-07-01 10:00:00,31.0,47.0,0.0,6.1,60.0,1.3138,Berawan,Berawan
01-07-2026,BMKG,BMKG,10:00,2026-07-01 10:00:00,31.0,47.0,0.0,6.1,0.0,1.7517,Berawan,Berawan
01-07-2026,BMKG,BMKG,11:00,2026-07-01 10:00:00,31.0,47.0,0.0,6.1,60.0,1.3138,Berawan,Berawan
01-07-2026,BMKG,BMKG,12:00,2026-07-01 13:00:00,32.0,45.0,0.0,6.1,60.0,1.3138,Berawan,Berawan
01-07-2026,BMKG,BMKG,13:00,2026-07-01 13:00:00,32.0,45.0,0.0,6.1,0.0,1.7517,Berawan,Berawan
01-07-2026,BMKG,BMKG,14:00,2026-07-01 13:00:00,32.0,45.0,0.0,6.1,60.0,1.3138,Berawan,Berawan
01-07-2026,BMKG,BMKG,15:00,2026-07-01 16:00:00,30.0,57.0,0.0,1.0,60.0,1.3138,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,16:00,2026-07-01 16:00:00,30.0,57.0,0.0,1.0,0.0,1.7517,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,17:00,2026-07-01 16:00:00,30.0,57.0,0.0,1.0,60.0,1.3138,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,18:00,2026-07-01 19:00:00,26.0,68.0,0.0,1.0,60.0,1.3138,Cerah,Cerah
01-07-2026,BMKG,BMKG,19:00,2026-07-01 19:00:00,26.0,68.0,0.0,1.0,0.0,1.7517,Cerah,Cerah
01-07-2026,BMKG,BMKG,20:00,2026-07-01 19:00:00,26.0,68.0,0.0,1.0,60.0,1.3138,Cerah,Cerah
01-07-2026,BMKG,BMKG,21:00,2026-07-01 22:00:00,24.0,78.0,0.0,1.2,60.0,1.3138,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,22:00,2026-07-01 22:00:00,24.0,78.0,0.0,1.2,0.0,1.7517,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,23:00,2026-07-01 22:00:00,24.0,78.0,0.0,1.2,60.0,1.3138,Cerah Berawan,Cerah Berawan
01-07-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-07-01 00:00:00,23.3,80.0,0.0,11.5,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-07-01 01:00:00,23.2,82.0,0.0,11.8,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-07-01 02:00:00,23.0,83.0,0.0,11.7,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-07-01 03:00:00,22.8,84.0,0.0,11.7,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-07-01 04:00:00,22.7,85.0,0.0,11.7,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-07-01 05:00:00,22.8,85.0,0.0,11.7,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-07-01 06:00:00,23.0,85.0,0.0,11.4,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-07-01 07:00:00,23.6,83.0,0.0,10.8,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-07-01 08:00:00,25.0,78.0,0.0,9.7,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-07-01 09:00:00,26.8,70.0,0.0,8.7,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-07-01 10:00:00,28.4,64.0,0.0,8.2,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-07-01 11:00:00,29.6,59.0,0.0,8.9,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-07-01 12:00:00,30.6,54.0,0.0,10.5,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-07-01 13:00:00,31.2,52.0,0.0,11.6,0.0,1.1103,Cerah,wmo:0
01-07-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-07-01 14:00:00,31.2,53.0,0.0,11.7,0.0,1.1103,Cerah Berawan,wmo:1
01-07-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-07-01 15:00:00,30.7,57.0,0.0,11.8,0.0,1.1103,Cerah Berawan,wmo:2
01-07-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-07-01 16:00:00,29.9,62.0,0.0,11.4,0.0,1.1103,Berawan,wmo:3
01-07-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-07-01 17:00:00,28.7,68.0,0.0,11.3,0.0,1.1103,Berawan,wmo:3
01-07-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-07-01 18:00:00,27.2,74.0,0.0,11.4,0.0,1.1103,Berawan,wmo:3
01-07-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-07-01 19:00:00,26.0,79.0,0.0,11.3,0.0,1.1103,Berawan,wmo:3
01-07-2026,CMA,Open-Meteo / CMA GRAPES,20:00,2026-07-01 20:00:00,25.2,82.0,0.0,11.3,0.0,1.1103,Berawan,wmo:3
01-07-2026,CMA,Open-Meteo / CMA GRAPES,21:00,2026-07-01 21:00:00,24.7,83.0,0.0,11.5,0.0,1.1103,Berawan,wmo:3
01-07-2026,CMA,Open-Meteo / CMA GRAPES,22:00,2026-07-01 22:00:00,24.4,84.0,0.0,11.5,0.0,1.1103,Berawan,wmo:3
01-07-2026,CMA,Open-Meteo / CMA GRAPES,23:00,2026-07-01 23:00:00,24.1,84.0,0.0,11.7,0.0,1.1103,Berawan,wmo:3
01-07-2026,ECMWF,Open-Meteo / ECMWF,00:00,2026-07-01 00:00:00,22.1,72.0,0.0,3.6,0.0,1.6589,Cerah Berawan,wmo:1
