tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
24-07-2026,BMKG,BMKG,00:00,2026-07-24 02:00:00,16.0,86.0,0.0,9.4,120.0,0.7186,Cerah,Cerah
24-07-2026,BMKG,BMKG,01:00,2026-07-24 02:00:00,16.0,86.0,0.0,9.4,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,02:00,2026-07-24 02:00:00,16.0,86.0,0.0,9.4,0.0,1.3065,Cerah,Cerah
24-07-2026,BMKG,BMKG,03:00,2026-07-24 02:00:00,16.0,86.0,0.0,9.4,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,04:00,2026-07-24 05:00:00,16.0,87.0,0.0,9.6,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,05:00,2026-07-24 05:00:00,16.0,87.0,0.0,9.6,0.0,1.3065,Cerah,Cerah
24-07-2026,BMKG,BMKG,06:00,2026-07-24 05:00:00,16.0,87.0,0.0,9.6,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,07:00,2026-07-24 08:00:00,21.0,66.0,0.0,8.5,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,08:00,2026-07-24 08:00:00,21.0,66.0,0.0,8.5,0.0,1.3065,Cerah,Cerah
24-07-2026,BMKG,BMKG,09:00,2026-07-24 08:00:00,21.0,66.0,0.0,8.5,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,10:00,2026-07-24 11:00:00,26.0,41.0,0.0,9.2,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,11:00,2026-07-24 11:00:00,26.0,41.0,0.0,9.2,0.0,1.3065,Cerah,Cerah
24-07-2026,BMKG,BMKG,12:00,2026-07-24 11:00:00,26.0,41.0,0.0,9.2,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,13:00,2026-07-24 14:00:00,26.0,44.0,0.0,3.7,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,14:00,2026-07-24 14:00:00,26.0,44.0,0.0,3.7,0.0,1.3065,Cerah,Cerah
24-07-2026,BMKG,BMKG,15:00,2026-07-24 14:00:00,26.0,44.0,0.0,3.7,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,16:00,2026-07-24 17:00:00,21.0,66.0,0.0,11.5,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,17:00,2026-07-24 17:00:00,21.0,66.0,0.0,11.5,0.0,1.3065,Cerah,Cerah
24-07-2026,BMKG,BMKG,18:00,2026-07-24 17:00:00,21.0,66.0,0.0,11.5,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,19:00,2026-07-24 20:00:00,18.0,74.0,0.0,11.5,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,20:00,2026-07-24 20:00:00,18.0,74.0,0.0,11.5,0.0,1.3065,Cerah,Cerah
24-07-2026,BMKG,BMKG,21:00,2026-07-24 20:00:00,18.0,74.0,0.0,11.5,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,22:00,2026-07-24 23:00:00,16.0,80.0,0.0,11.0,60.0,0.9799,Cerah,Cerah
24-07-2026,BMKG,BMKG,23:00,2026-07-24 23:00:00,16.0,80.0,0.0,11.0,0.0,1.3065,Cerah,Cerah
24-07-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-07-24 00:00:00,18.9,85.0,0.0,15.1,0.0,0.85,Cerah,wmo:0
24-07-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-07-24 01:00:00,18.7,86.0,0.0,15.0,0.0,0.85,Cerah,wmo:0
24-07-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-07-24 02:00:00,18.5,86.0,0.0,14.8,0.0,0.85,Cerah,wmo:0
24-07-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-07-24 03:00:00,18.4,86.0,0.0,14.6,0.0,0.85,Cerah,wmo:0
24-07-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-07-24 04:00:00,18.4,85.0,0.0,14.6,0.0,0.85,Cerah Berawan,wmo:1
24-07-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-07-24 05:00:00,18.4,85.0,0.0,15.1,0.0,0.85,Cerah,wmo:0
