tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
22-07-2026,BMKG,BMKG,10:00,2026-07-22 13:00:00,26.0,44.0,0.0,6.4,180.0,0.734,Cerah Berawan,Cerah Berawan
22-07-2026,BMKG,BMKG,11:00,2026-07-22 13:00:00,26.0,44.0,0.0,6.4,120.0,0.734,Cerah Berawan,Cerah Berawan
22-07-2026,BMKG,BMKG,12:00,2026-07-22 13:00:00,26.0,44.0,0.0,6.4,60.0,1.0009,Cerah Berawan,Cerah Berawan
22-07-2026,BMKG,BMKG,13:00,2026-07-22 13:00:00,26.0,44.0,0.0,6.4,0.0,1.3345,Cerah Berawan,Cerah Berawan
22-07-2026,BMKG,BMKG,14:00,2026-07-22 13:00:00,26.0,44.0,0.0,6.4,60.0,1.0009,Cerah Berawan,Cerah Berawan
22-07-2026,BMKG,BMKG,15:00,2026-07-22 16:00:00,24.0,57.0,0.0,6.7,60.0,1.0009,Cerah,Cerah
22-07-2026,BMKG,BMKG,16:00,2026-07-22 16:00:00,24.0,57.0,0.0,6.7,0.0,1.3345,Cerah,Cerah
22-07-2026,BMKG,BMKG,17:00,2026-07-22 16:00:00,24.0,57.0,0.0,6.7,60.0,1.0009,Cerah,Cerah
22-07-2026,BMKG,BMKG,18:00,2026-07-22 19:00:00,20.0,79.0,0.0,9.7,60.0,1.0009,Cerah Berawan,Cerah Berawan
22-07-2026,BMKG,BMKG,19:00,2026-07-22 19:00:00,20.0,79.0,0.0,9.7,0.0,1.3345,Cerah Berawan,Cerah Berawan
22-07-2026,BMKG,BMKG,20:00,2026-07-22 19:00:00,20.0,79.0,0.0,9.7,60.0,1.0009,Cerah Berawan,Cerah Berawan
22-07-2026,BMKG,BMKG,21:00,2026-07-22 22:00:00,18.0,84.0,0.0,11.2,60.0,1.0009,Cerah,Cerah
22-07-2026,BMKG,BMKG,22:00,2026-07-22 22:00:00,18.0,84.0,0.0,11.2,0.0,1.3345,Cerah,Cerah
22-07-2026,BMKG,BMKG,23:00,2026-07-22 22:00:00,18.0,84.0,0.0,11.2,60.0,1.0009,Cerah,Cerah
22-07-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-07-22 00:00:00,20.8,69.0,0.0,11.0,0.0,0.85,Cerah,wmo:0
22-07-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-07-22 01:00:00,20.4,66.0,0.0,11.6,0.0,0.85,Cerah,wmo:0
22-07-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-07-22 02:00:00,20.0,69.0,0.0,11.8,0.0,0.85,Cerah,wmo:0
22-07-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-07-22 03:00:00,19.8,74.0,0.0,11.4,0.0,0.85,Cerah,wmo:0
22-07-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-07-22 04:00:00,19.6,78.0,0.0,11.6,0.0,0.85,Cerah,wmo:0
22-07-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-07-22 05:00:00,19.4,79.0,0.0,12.3,0.0,0.85,Cerah,wmo:0
