tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
21-07-2026,BMKG,BMKG,06:00,2026-07-21 09:00:00,24.0,59.0,0.0,6.3,180.0,0.9257,Cerah,Cerah
21-07-2026,BMKG,BMKG,07:00,2026-07-21 09:00:00,24.0,59.0,0.0,6.3,120.0,0.9257,Cerah,Cerah
21-07-2026,BMKG,BMKG,08:00,2026-07-21 09:00:00,24.0,59.0,0.0,6.3,60.0,1.2624,Cerah,Cerah
21-07-2026,BMKG,BMKG,09:00,2026-07-21 09:00:00,24.0,59.0,0.0,6.3,0.0,1.6831,Cerah,Cerah
21-07-2026,BMKG,BMKG,10:00,2026-07-21 09:00:00,24.0,59.0,0.0,6.3,60.0,1.2624,Cerah,Cerah
21-07-2026,BMKG,BMKG,11:00,2026-07-21 12:00:00,26.0,51.0,0.0,5.1,60.0,1.2624,Cerah,Cerah
21-07-2026,BMKG,BMKG,12:00,2026-07-21 12:00:00,26.0,51.0,0.0,5.1,0.0,1.6831,Cerah,Cerah
21-07-2026,BMKG,BMKG,13:00,2026-07-21 12:00:00,26.0,51.0,0.0,5.1,60.0,1.2624,Cerah,Cerah
21-07-2026,BMKG,BMKG,14:00,2026-07-21 15:00:00,25.0,60.0,0.0,3.3,60.0,1.2624,Cerah,Cerah
21-07-2026,BMKG,BMKG,15:00,2026-07-21 15:00:00,25.0,60.0,0.0,3.3,0.0,1.6831,Cerah,Cerah
21-07-2026,BMKG,BMKG,16:00,2026-07-21 15:00:00,25.0,60.0,0.0,3.3,60.0,1.2624,Cerah,Cerah
21-07-2026,BMKG,BMKG,17:00,2026-07-21 18:00:00,21.0,79.0,0.0,9.9,60.0,1.2624,Cerah Berawan,Cerah Berawan
21-07-2026,BMKG,BMKG,18:00,2026-07-21 18:00:00,21.0,79.0,0.0,9.9,0.0,1.6831,Cerah Berawan,Cerah Berawan
21-07-2026,BMKG,BMKG,19:00,2026-07-21 18:00:00,21.0,79.0,0.0,9.9,60.0,1.2624,Cerah Berawan,Cerah Berawan
21-07-2026,BMKG,BMKG,20:00,2026-07-21 21:00:00,19.0,77.0,0.0,13.7,60.0,1.2624,Cerah Berawan,Cerah Berawan
21-07-2026,BMKG,BMKG,21:00,2026-07-21 21:00:00,19.0,77.0,0.0,13.7,0.0,1.6831,Cerah Berawan,Cerah Berawan
