tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
20-06-2026,00:00,2026-06-20 00:00:00,27.4,79.0,0.0,3.0,0,Cerah
20-06-2026,01:00,2026-06-20 01:00:00,27.4,79.0,0.0,1.4,0,Cerah
20-06-2026,02:00,2026-06-20 02:00:00,26.7,80.0,0.0,3.5,0,Cerah
20-06-2026,03:00,2026-06-20 03:00:00,26.2,84.0,0.0,4.8,0,Cerah
20-06-2026,04:00,2026-06-20 04:00:00,26.0,84.0,0.0,2.5,0,Cerah
20-06-2026,05:00,2026-06-20 05:00:00,25.9,84.0,0.0,0.8,0,Cerah
20-06-2026,06:00,2026-06-20 06:00:00,25.5,85.0,0.0,1.1,0,Cerah
20-06-2026,07:00,2026-06-20 07:00:00,27.0,76.0,0.0,3.6,0,Cerah
20-06-2026,08:00,2026-06-20 08:00:00,28.4,71.0,0.0,1.2,0,Cerah
20-06-2026,09:00,2026-06-20 09:00:00,30.0,64.0,0.0,1.3,0,Cerah
20-06-2026,10:00,2026-06-20 10:00:00,31.5,58.0,0.0,1.5,0,Cerah
20-06-2026,11:00,2026-06-20 11:00:00,32.9,51.0,0.0,2.3,0,Cerah
20-06-2026,12:00,2026-06-20 12:00:00,33.9,47.0,0.0,1.5,0,Cerah
20-06-2026,13:00,2026-06-20 13:00:00,34.2,46.0,0.0,8.9,1,Cerah Berawan
20-06-2026,14:00,2026-06-20 14:00:00,33.2,50.0,0.4,10.5,51,Hujan Ringan
20-06-2026,15:00,2026-06-20 15:00:00,31.9,58.0,1.7,11.8,61,Hujan Ringan
20-06-2026,16:00,2026-06-20 16:00:00,31.5,57.0,0.3,9.6,51,Hujan Ringan
20-06-2026,17:00,2026-06-20 17:00:00,30.4,61.0,0.1,10.6,51,Hujan Ringan
20-06-2026,18:00,2026-06-20 18:00:00,29.2,66.0,0.0,11.0,1,Cerah Berawan
20-06-2026,19:00,2026-06-20 19:00:00,28.8,70.0,0.0,10.1,0,Cerah
20-06-2026,20:00,2026-06-20 20:00:00,28.0,75.0,0.1,4.9,51,Hujan Ringan
20-06-2026,21:00,2026-06-20 21:00:00,27.6,76.0,0.0,1.4,1,Cerah Berawan
20-06-2026,22:00,2026-06-20 22:00:00,27.0,80.0,0.0,4.7,0,Cerah
20-06-2026,23:00,2026-06-20 23:00:00,26.5,84.0,0.0,4.9,0,Cerah
