tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
20-06-2026,BMKG,BMKG,18:00,2026-06-20 21:00:00,23.0,87.0,0.0,2.2,180.0,0.9368,Cerah,Cerah
20-06-2026,BMKG,BMKG,19:00,2026-06-20 21:00:00,23.0,87.0,0.0,2.2,120.0,0.9368,Cerah,Cerah
20-06-2026,BMKG,BMKG,20:00,2026-06-20 21:00:00,23.0,87.0,0.0,2.2,60.0,1.2774,Cerah,Cerah
20-06-2026,BMKG,BMKG,21:00,2026-06-20 21:00:00,23.0,87.0,0.0,2.2,0.0,1.7032,Cerah,Cerah
20-06-2026,BMKG,BMKG,22:00,2026-06-20 21:00:00,23.0,87.0,0.0,2.2,60.0,1.2774,Cerah,Cerah
20-06-2026,BMKG,BMKG,23:00,2026-06-20 21:00:00,23.0,87.0,0.0,2.2,120.0,0.9368,Cerah,Cerah
20-06-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-06-20 00:00:00,21.7,92.0,0.0,1.6,0.0,1.1575,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-06-20 01:00:00,21.7,90.0,0.0,1.8,0.0,1.1575,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-06-20 02:00:00,21.6,88.0,0.0,2.7,0.0,1.1575,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-06-20 03:00:00,21.4,87.0,0.0,3.6,0.0,1.1575,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-06-20 04:00:00,21.5,84.0,0.0,4.3,0.0,1.1575,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-06-20 05:00:00,21.7,80.0,0.0,4.6,0.0,1.1575,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-06-20 06:00:00,22.1,76.0,0.0,4.8,0.0,1.1575,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-06-20 07:00:00,22.7,71.0,0.0,4.2,0.0,1.1575,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-06-20 08:00:00,23.7,66.0,0.0,4.0,0.0,1.1575,Cerah,wmo:0
20-06-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-06-20 09:00:00,24.8,61.0,0.0,5.9,0.0,1.1575,Cerah,wmo:0
