tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
01-07-2026,BMKG,BMKG,00:00,2026-07-01 02:00:00,16.0,79.0,0.0,3.9,120.0,0.8994,Cerah,Cerah
01-07-2026,BMKG,BMKG,01:00,2026-07-01 02:00:00,16.0,79.0,0.0,3.9,60.0,1.2264,Cerah,Cerah
01-07-2026,BMKG,BMKG,02:00,2026-07-01 02:00:00,16.0,79.0,0.0,3.9,0.0,1.6352,Cerah,Cerah
01-07-2026,BMKG,BMKG,03:00,2026-07-01 02:00:00,16.0,79.0,0.0,3.9,60.0,1.2264,Cerah,Cerah
01-07-2026,BMKG,BMKG,04:00,2026-07-01 05:00:00,16.0,80.0,0.0,4.0,60.0,1.2264,Cerah,Cerah
01-07-2026,BMKG,BMKG,05:00,2026-07-01 05:00:00,16.0,80.0,0.0,4.0,0.0,1.6352,Cerah,Cerah
01-07-2026,BMKG,BMKG,06:00,2026-07-01 05:00:00,16.0,80.0,0.0,4.0,60.0,1.2264,Cerah,Cerah
01-07-2026,BMKG,BMKG,07:00,2026-07-01 08:00:00,23.0,51.0,0.0,3.9,60.0,1.2264,Cerah,Cerah
01-07-2026,BMKG,BMKG,08:00,2026-07-01 08:00:00,23.0,51.0,0.0,3.9,0.0,1.6352,Cerah,Cerah
01-07-2026,BMKG,BMKG,09:00,2026-07-01 08:00:00,23.0,51.0,0.0,3.9,60.0,1.2264,Cerah,Cerah
01-07-2026,BMKG,BMKG,10:00,2026-07-01 11:00:00,27.0,30.0,0.0,6.2,60.0,1.2264,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,11:00,2026-07-01 11:00:00,27.0,30.0,0.0,6.2,0.0,1.6352,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,12:00,2026-07-01 11:00:00,27.0,30.0,0.0,6.2,60.0,1.2264,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,13:00,2026-07-01 14:00:00,27.0,40.0,0.0,3.8,60.0,1.2264,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,14:00,2026-07-01 14:00:00,27.0,40.0,0.0,3.8,0.0,1.6352,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,15:00,2026-07-01 14:00:00,27.0,40.0,0.0,3.8,60.0,1.2264,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,16:00,2026-07-01 17:00:00,22.0,64.0,0.0,2.6,60.0,1.2264,Cerah,Cerah
01-07-2026,BMKG,BMKG,17:00,2026-07-01 17:00:00,22.0,64.0,0.0,2.6,0.0,1.6352,Cerah,Cerah
01-07-2026,BMKG,BMKG,18:00,2026-07-01 17:00:00,22.0,64.0,0.0,2.6,60.0,1.2264,Cerah,Cerah
01-07-2026,BMKG,BMKG,19:00,2026-07-01 20:00:00,20.0,73.0,0.0,2.1,60.0,1.2264,Berawan,Berawan
01-07-2026,BMKG,BMKG,20:00,2026-07-01 20:00:00,20.0,73.0,0.0,2.1,0.0,1.6352,Berawan,Berawan
01-07-2026,BMKG,BMKG,21:00,2026-07-01 20:00:00,20.0,73.0,0.0,2.1,60.0,1.2264,Berawan,Berawan
01-07-2026,BMKG,BMKG,22:00,2026-07-01 23:00:00,18.0,81.0,0.0,2.5,60.0,1.2264,Cerah Berawan,Cerah Berawan
01-07-2026,BMKG,BMKG,23:00,2026-07-01 23:00:00,18.0,81.0,0.0,2.5,0.0,1.6352,Cerah Berawan,Cerah Berawan
01-07-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-07-01 00:00:00,21.3,80.0,0.0,2.9,0.0,1.1362,Cerah Berawan,wmo:2
01-07-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-07-01 01:00:00,21.3,80.0,0.0,3.6,0.0,1.1362,Cerah Berawan,wmo:2
01-07-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-07-01 02:00:00,20.9,77.0,0.0,5.1,0.0,1.1362,Cerah Berawan,wmo:1
01-07-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-07-01 03:00:00,20.4,72.0,0.0,6.9,0.0,1.1362,Cerah Berawan,wmo:1
01-07-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-07-01 04:00:00,20.1,68.0,0.0,7.7,0.0,1.1362,Cerah,wmo:0
