location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,BMKG,BMKG,14:00,2026-09-01 17:00:00,25.0,65.0,0.0,3.0,180.0,0.9082,Cerah,Cerah
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,BMKG,BMKG,15:00,2026-09-01 17:00:00,25.0,65.0,0.0,3.0,120.0,0.9082,Cerah,Cerah
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,BMKG,BMKG,16:00,2026-09-01 17:00:00,25.0,65.0,0.0,3.0,60.0,1.2384,Cerah,Cerah
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,BMKG,BMKG,17:00,2026-09-01 17:00:00,25.0,65.0,0.0,3.0,0.0,1.6512,Cerah,Cerah
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,BMKG,BMKG,18:00,2026-09-01 17:00:00,25.0,65.0,0.0,3.0,60.0,1.2384,Cerah,Cerah
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,BMKG,BMKG,19:00,2026-09-01 20:00:00,22.0,85.0,0.0,4.7,60.0,1.2384,Cerah,Cerah
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,BMKG,BMKG,20:00,2026-09-01 20:00:00,22.0,85.0,0.0,4.7,0.0,1.6512,Cerah,Cerah
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,BMKG,BMKG,21:00,2026-09-01 20:00:00,22.0,85.0,0.0,4.7,60.0,1.2384,Cerah,Cerah
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,BMKG,BMKG,22:00,2026-09-01 23:00:00,21.0,89.0,0.0,0.8,60.0,1.2384,Cerah,Cerah
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,BMKG,BMKG,23:00,2026-09-01 23:00:00,21.0,89.0,0.0,0.8,0.0,1.6512,Cerah,Cerah
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-09-01 00:00:00,22.6,95.0,0.0,1.5,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-09-01 01:00:00,22.4,94.0,0.0,3.1,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-09-01 02:00:00,22.1,92.0,0.0,3.8,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-09-01 03:00:00,21.7,89.0,0.0,5.1,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-09-01 04:00:00,21.5,86.0,0.0,6.7,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-09-01 05:00:00,21.5,82.0,0.0,6.9,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-09-01 06:00:00,21.8,78.0,0.0,6.6,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-09-01 07:00:00,22.3,75.0,0.0,6.6,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-09-01 08:00:00,23.2,74.0,0.0,7.9,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-09-01 09:00:00,24.5,73.0,0.0,10.1,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-09-01 10:00:00,25.7,71.0,0.0,12.4,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-09-01 11:00:00,26.8,65.0,0.0,12.9,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-09-01 12:00:00,27.8,58.0,0.0,12.5,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-09-01 13:00:00,28.5,53.0,0.0,12.0,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,14:00,2026-09-01 14:00:00,28.8,53.0,0.0,12.3,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-09-01 15:00:00,28.7,57.0,0.0,13.6,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-09-01 16:00:00,28.2,62.0,0.0,14.1,0.0,1.1115,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,17:00,2026-09-01 17:00:00,26.9,69.0,0.1,12.1,0.0,1.1115,Hujan Ringan,wmo:51
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-09-01 18:00:00,25.3,78.0,0.1,8.7,0.0,1.1115,Hujan Ringan,wmo:51
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-09-01 19:00:00,24.0,85.0,0.1,6.4,0.0,1.1115,Hujan Ringan,wmo:51
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,20:00,2026-09-01 20:00:00,23.3,89.0,0.0,4.5,0.0,1.1115,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,21:00,2026-09-01 21:00:00,23.0,91.0,0.0,3.0,0.0,1.1115,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,22:00,2026-09-01 22:00:00,22.8,93.0,0.0,1.8,0.0,1.1115,Berawan,wmo:45
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,CMA,Open-Meteo / CMA GRAPES,23:00,2026-09-01 23:00:00,22.5,95.0,0.0,1.5,0.0,1.1115,Cerah Berawan,wmo:1
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,ECMWF,Open-Meteo / ECMWF,00:00,2026-09-01 00:00:00,20.8,87.0,0.0,1.3,0.0,1.6488,Berawan,wmo:3
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,ECMWF,Open-Meteo / ECMWF,01:00,2026-09-01 01:00:00,20.5,88.0,0.0,1.1,0.0,1.6488,Berawan,wmo:3
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,ECMWF,Open-Meteo / ECMWF,02:00,2026-09-01 02:00:00,19.6,91.0,0.0,1.9,0.0,1.6488,Berawan,wmo:3
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,ECMWF,Open-Meteo / ECMWF,03:00,2026-09-01 03:00:00,18.5,95.0,0.0,2.6,0.0,1.6488,Berawan,wmo:3
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,ECMWF,Open-Meteo / ECMWF,04:00,2026-09-01 04:00:00,17.9,96.0,0.0,3.3,0.0,1.6488,Berawan,wmo:3
dago,"Dago, Bandung",2026-09-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-09-2026,ECMWF,Open-Meteo / ECMWF,05:00,2026-09-01 05:00:00,18.2,94.0,0.0,3.6,0.0,1.6488,Berawan,wmo:3
