location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,07:00,2026-09-22 10:00:00,29.0,42.0,0.0,4.3,180.0,0.7665,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,08:00,2026-09-22 10:00:00,29.0,42.0,0.0,4.3,120.0,0.7665,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,09:00,2026-09-22 10:00:00,29.0,42.0,0.0,4.3,60.0,1.0452,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,10:00,2026-09-22 10:00:00,29.0,42.0,0.0,4.3,0.0,1.3936,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,11:00,2026-09-22 10:00:00,29.0,42.0,0.0,4.3,60.0,1.0452,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,12:00,2026-09-22 13:00:00,28.0,51.0,1.5,5.3,60.0,1.0452,Hujan Ringan,Hujan Ringan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,13:00,2026-09-22 13:00:00,28.0,51.0,1.5,5.3,0.0,1.3936,Hujan Ringan,Hujan Ringan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,14:00,2026-09-22 13:00:00,28.0,51.0,1.5,5.3,60.0,1.0452,Hujan Ringan,Hujan Ringan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,15:00,2026-09-22 16:00:00,24.0,70.0,1.5,5.5,60.0,1.0452,Hujan Ringan,Hujan Ringan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,16:00,2026-09-22 16:00:00,24.0,70.0,1.5,5.5,0.0,1.3936,Hujan Ringan,Hujan Ringan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,17:00,2026-09-22 16:00:00,24.0,70.0,1.5,5.5,60.0,1.0452,Hujan Ringan,Hujan Ringan
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,18:00,2026-09-22 19:00:00,23.0,83.0,0.0,2.4,60.0,1.0452,Cerah,Cerah
dago,"Dago, Bandung",2026-09-22,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22-09-2026,BMKG,BMKG,19:00,2026-09-22 19:00:00,23.0,83.0,0.0,2.4,0.0,1.3936,Cerah,Cerah
