location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21-07-2026,BMKG,BMKG,18:00,2026-07-21 21:00:00,19.0,78.0,0.0,10.9,180.0,0.7284,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21-07-2026,BMKG,BMKG,19:00,2026-07-21 21:00:00,19.0,78.0,0.0,10.9,120.0,0.7284,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21-07-2026,BMKG,BMKG,20:00,2026-07-21 21:00:00,19.0,78.0,0.0,10.9,60.0,0.9933,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21-07-2026,BMKG,BMKG,21:00,2026-07-21 21:00:00,19.0,78.0,0.0,10.9,0.0,1.3244,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21-07-2026,BMKG,BMKG,22:00,2026-07-21 21:00:00,19.0,78.0,0.0,10.9,60.0,0.9933,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21-07-2026,BMKG,BMKG,23:00,2026-07-21 21:00:00,19.0,78.0,0.0,10.9,120.0,0.7284,Cerah Berawan,Cerah Berawan
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21-07-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-07-21 00:00:00,21.9,86.0,0.0,2.8,0.0,0.8492,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21-07-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-07-21 01:00:00,21.8,84.0,0.0,2.6,0.0,0.8492,Cerah,wmo:0
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21-07-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-07-21 02:00:00,21.6,84.0,0.2,3.6,0.0,0.8492,Hujan Ringan,wmo:51
dago,"Dago, Bandung",2026-07-21,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",21-07-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-07-21 03:00:00,21.4,85.0,0.2,5.6,0.0,0.8492,Hujan Ringan,wmo:51
