location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,BMKG,BMKG,18:00,2026-09-02 21:00:00,21.0,77.0,0.0,3.2,180.0,0.9062,Cerah,Cerah
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,BMKG,BMKG,19:00,2026-09-02 21:00:00,21.0,77.0,0.0,3.2,120.0,0.9062,Cerah,Cerah
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,BMKG,BMKG,20:00,2026-09-02 21:00:00,21.0,77.0,0.0,3.2,60.0,1.2358,Cerah,Cerah
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,BMKG,BMKG,21:00,2026-09-02 21:00:00,21.0,77.0,0.0,3.2,0.0,1.6477,Cerah,Cerah
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,BMKG,BMKG,22:00,2026-09-02 21:00:00,21.0,77.0,0.0,3.2,60.0,1.2358,Cerah,Cerah
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,BMKG,BMKG,23:00,2026-09-02 21:00:00,21.0,77.0,0.0,3.2,120.0,0.9062,Cerah,Cerah
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-09-02 00:00:00,22.7,96.0,0.1,4.7,0.0,1.1155,Hujan Ringan,wmo:51
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-09-02 01:00:00,22.3,96.0,0.1,4.6,0.0,1.1155,Hujan Ringan,wmo:51
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-09-02 02:00:00,21.6,95.0,0.2,3.3,0.0,1.1155,Hujan Ringan,wmo:51
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-09-02 03:00:00,20.9,94.0,0.2,1.8,0.0,1.1155,Hujan Ringan,wmo:51
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-09-02 04:00:00,20.5,91.0,0.2,2.5,0.0,1.1155,Hujan Ringan,wmo:51
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-09-02 05:00:00,20.7,87.0,0.0,2.9,0.0,1.1155,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-09-02 06:00:00,21.1,81.0,0.0,3.3,0.0,1.1155,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,07:00,2026-09-02 07:00:00,21.9,75.0,0.0,3.9,0.0,1.1155,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,08:00,2026-09-02 08:00:00,23.0,68.0,0.0,6.2,0.0,1.1155,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-09-02 09:00:00,24.3,60.0,0.0,9.4,0.0,1.1155,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-09-02 10:00:00,25.5,54.0,0.0,11.7,0.0,1.1155,Cerah,wmo:0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02-09-2026,CMA,Open-Meteo / CMA GRAPES,11:00,2026-09-02 11:00:00,26.4,52.0,0.0,12.0,0.0,1.1155,Cerah,wmo:0
