location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-08-17,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17-08-2026,BMKG,BMKG,07:00,2026-08-17 10:00:00,27.0,57.0,0.0,4.8,180.0,0.9182,Cerah,Cerah
dago,"Dago, Bandung",2026-08-17,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17-08-2026,BMKG,BMKG,08:00,2026-08-17 10:00:00,27.0,57.0,0.0,4.8,120.0,0.9182,Cerah,Cerah
dago,"Dago, Bandung",2026-08-17,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17-08-2026,BMKG,BMKG,09:00,2026-08-17 10:00:00,27.0,57.0,0.0,4.8,60.0,1.2521,Cerah,Cerah
dago,"Dago, Bandung",2026-08-17,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17-08-2026,BMKG,BMKG,10:00,2026-08-17 10:00:00,27.0,57.0,0.0,4.8,0.0,1.6694,Cerah,Cerah
dago,"Dago, Bandung",2026-08-17,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17-08-2026,BMKG,BMKG,11:00,2026-08-17 10:00:00,27.0,57.0,0.0,4.8,60.0,1.2521,Cerah,Cerah
dago,"Dago, Bandung",2026-08-17,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17-08-2026,BMKG,BMKG,12:00,2026-08-17 13:00:00,30.0,45.0,0.0,8.7,60.0,1.2521,Cerah,Cerah
dago,"Dago, Bandung",2026-08-17,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17-08-2026,BMKG,BMKG,13:00,2026-08-17 13:00:00,30.0,45.0,0.0,8.7,0.0,1.6694,Cerah,Cerah
dago,"Dago, Bandung",2026-08-17,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17-08-2026,BMKG,BMKG,14:00,2026-08-17 13:00:00,30.0,45.0,0.0,8.7,60.0,1.2521,Cerah,Cerah
dago,"Dago, Bandung",2026-08-17,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17-08-2026,BMKG,BMKG,15:00,2026-08-17 16:00:00,26.0,54.0,0.0,8.5,60.0,1.2521,Cerah,Cerah
dago,"Dago, Bandung",2026-08-17,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",17-08-2026,BMKG,BMKG,16:00,2026-08-17 16:00:00,26.0,54.0,0.0,8.5,0.0,1.6694,Cerah,Cerah
