tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
08-09-2026,BMKG,BMKG,19:00,2026-09-08 22:00:00,19.0,92.0,0.0,3.0,180.0,0.9596,Cerah,Cerah
08-09-2026,BMKG,BMKG,20:00,2026-09-08 22:00:00,19.0,92.0,0.0,3.0,120.0,0.9596,Cerah,Cerah
08-09-2026,BMKG,BMKG,21:00,2026-09-08 22:00:00,19.0,92.0,0.0,3.0,60.0,1.3085,Cerah,Cerah
08-09-2026,BMKG,BMKG,22:00,2026-09-08 22:00:00,19.0,92.0,0.0,3.0,0.0,1.7447,Cerah,Cerah
08-09-2026,BMKG,BMKG,23:00,2026-09-08 22:00:00,19.0,92.0,0.0,3.0,60.0,1.3085,Cerah,Cerah
08-09-2026,CMA,Open-Meteo / CMA GRAPES,00:00,2026-09-08 00:00:00,20.9,91.0,0.0,2.5,0.0,1.1467,Cerah,wmo:0
08-09-2026,CMA,Open-Meteo / CMA GRAPES,01:00,2026-09-08 01:00:00,20.7,91.0,0.0,2.2,0.0,1.1467,Cerah,wmo:0
08-09-2026,CMA,Open-Meteo / CMA GRAPES,02:00,2026-09-08 02:00:00,20.6,91.0,0.0,2.6,0.0,1.1467,Cerah,wmo:0
08-09-2026,CMA,Open-Meteo / CMA GRAPES,03:00,2026-09-08 03:00:00,20.6,90.0,0.0,3.9,0.0,1.1467,Cerah,wmo:0
08-09-2026,CMA,Open-Meteo / CMA GRAPES,04:00,2026-09-08 04:00:00,20.7,88.0,0.0,4.8,0.0,1.1467,Cerah,wmo:0
08-09-2026,CMA,Open-Meteo / CMA GRAPES,05:00,2026-09-08 05:00:00,20.8,84.0,0.0,6.2,0.0,1.1467,Cerah,wmo:0
08-09-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-09-08 06:00:00,21.1,79.0,0.0,7.1,0.0,1.1467,Cerah,wmo:0
